County,precinct,candidate,round,result
Polk,PLEASANT HILL-03,Steyer,SDE,0.0
Polk,PLEASANT HILL-03,Warren,first,26.0
Polk,PLEASANT HILL-03,Warren,final,30.0
Polk,PLEASANT HILL-03,Warren,SDE,0.2798
Polk,PLEASANT HILL-03,Yang,first,7.0
Polk,PLEASANT HILL-03,Yang,final,0.0
Polk,PLEASANT HILL-03,Yang,SDE,0.0
Polk,PLEASANT HILL-03,Other,first,0.0
Polk,PLEASANT HILL-03,Other,final,0.0
Polk,PLEASANT HILL-03,Other,SDE,0.0
Polk,PLEASANT HILL-03,Uncommitted,first,3.0
Polk,PLEASANT HILL-03,Uncommitted,final,0.0
Polk,PLEASANT HILL-03,Uncommitted,SDE,0.0
Polk,DES MOINES-30,Bennet,first,1.0
Polk,DES MOINES-30,Bennet,final,0.0
Polk,DES MOINES-30,Bennet,SDE,0.0
Polk,DES MOINES-30,Biden,first,11.0
Polk,DES MOINES-30,Biden,final,12.0
Polk,DES MOINES-30,Biden,SDE,0.2798
Polk,DES MOINES-30,Bloomberg,first,0.0
Polk,DES MOINES-30,Bloomberg,final,0.0
Polk,DES MOINES-30,Bloomberg,SDE,0.0
Polk,DES MOINES-30,Buttigieg,first,13.0
Polk,DES MOINES-30,Buttigieg,final,13.0
Polk,DES MOINES-30,Buttigieg,SDE,0.2798
Polk,DES MOINES-30,Delaney,first,0.0
Polk,DES MOINES-30,Delaney,final,0.0
Polk,DES MOINES-30,Delaney,SDE,0.0
Polk,DES MOINES-30,Gabbard,first,1.0
Polk,DES MOINES-30,Gabbard,final,0.0
Polk,DES MOINES-30,Gabbard,SDE,0.0
Polk,DES MOINES-30,Klobuchar,first,0.0
Polk,DES MOINES-30,Klobuchar,final,0.0
Polk,DES MOINES-30,Klobuchar,SDE,0.0
Polk,DES MOINES-30,Patrick,first,0.0
Polk,DES MOINES-30,Patrick,final,0.0
Polk,DES MOINES-30,Patrick,SDE,0.0
Polk,DES MOINES-30,Sanders,first,35.0
Polk,DES MOINES-30,Sanders,final,37.0
Polk,DES MOINES-30,Sanders,SDE,0.8394
Polk,DES MOINES-30,Steyer,first,0.0
Polk,DES MOINES-30,Steyer,final,0.0
Polk,DES MOINES-30,Steyer,SDE,0.0
Polk,DES MOINES-30,Warren,first,12.0
Polk,DES MOINES-30,Warren,final,12.0
Polk,DES MOINES-30,Warren,SDE,0.2798
Polk,DES MOINES-30,Yang,first,2.0
Polk,DES MOINES-30,Yang,final,0.0
Polk,DES MOINES-30,Yang,SDE,0.0
Polk,DES MOINES-30,Other,first,0.0
Polk,DES MOINES-30,Other,final,0.0
Polk,DES MOINES-30,Other,SDE,0.0
Polk,DES MOINES-30,Uncommitted,first,0.0
Polk,DES MOINES-30,Uncommitted,final,1.0
Polk,DES MOINES-30,Uncommitted,SDE,0.0
Polk,DES MOINES-48,Bennet,first,0.0
Polk,DES MOINES-48,Bennet,final,0.0
Polk,DES MOINES-48,Bennet,SDE,0.0
Polk,DES MOINES-48,Biden,first,1.0
Polk,DES MOINES-48,Biden,final,0.0
Polk,DES MOINES-48,Biden,SDE,0.0
Polk,DES MOINES-48,Bloomberg,first,1.0
Polk,DES MOINES-48,Bloomberg,final,0.0
Polk,DES MOINES-48,Bloomberg,SDE,0.0
Polk,DES MOINES-48,Buttigieg,first,6.0
Polk,DES MOINES-48,Buttigieg,final,0.0
Polk,DES MOINES-48,Buttigieg,SDE,0.0
Polk,DES MOINES-48,Delaney,first,0.0
Polk,DES MOINES-48,Delaney,final,0.0
Polk,DES MOINES-48,Delaney,SDE,0.0
Polk,DES MOINES-48,Gabbard,first,0.0
Polk,DES MOINES-48,Gabbard,final,0.0
Polk,DES MOINES-48,Gabbard,SDE,0.0
Polk,DES MOINES-48,Klobuchar,first,2.0
Polk,DES MOINES-48,Klobuchar,final,0.0
Polk,DES MOINES-48,Klobuchar,SDE,0.0
Polk,DES MOINES-48,Patrick,first,0.0
Polk,DES MOINES-48,Patrick,final,0.0
Polk,DES MOINES-48,Patrick,SDE,0.0
Polk,DES MOINES-48,Sanders,first,15.0
Polk,DES MOINES-48,Sanders,final,17.0
Polk,DES MOINES-48,Sanders,SDE,0.2798
Polk,DES MOINES-48,Steyer,first,0.0
Polk,DES MOINES-48,Steyer,final,0.0
Polk,DES MOINES-48,Steyer,SDE,0.0
Polk,DES MOINES-48,Warren,first,8.0
Polk,DES MOINES-48,Warren,final,13.0
Polk,DES MOINES-48,Warren,SDE,0.2798
Polk,DES MOINES-48,Yang,first,5.0
Polk,DES MOINES-48,Yang,final,0.0
Polk,DES MOINES-48,Yang,SDE,0.0
Polk,DES MOINES-48,Other,first,0.0
Polk,DES MOINES-48,Other,final,0.0
Polk,DES MOINES-48,Other,SDE,0.0
Polk,DES MOINES-48,Uncommitted,first,0.0
Polk,DES MOINES-48,Uncommitted,final,0.0
Polk,DES MOINES-48,Uncommitted,SDE,0.0
Polk,DOUGLAS-01,Bennet,first,1.0
Polk,DOUGLAS-01,Bennet,final,0.0
Polk,DOUGLAS-01,Bennet,SDE,0.0
Polk,DOUGLAS-01,Biden,first,7.0
Polk,DOUGLAS-01,Biden,final,0.0
Polk,DOUGLAS-01,Biden,SDE,0.0
Polk,DOUGLAS-01,Bloomberg,first,0.0
Polk,DOUGLAS-01,Bloomberg,final,0.0
Polk,DOUGLAS-01,Bloomberg,SDE,0.0
Polk,DOUGLAS-01,Buttigieg,first,21.0
Polk,DOUGLAS-01,Buttigieg,final,31.0
Polk,DOUGLAS-01,Buttigieg,SDE,0.2798
Polk,DOUGLAS-01,Delaney,first,0.0
Polk,DOUGLAS-01,Delaney,final,0.0
Polk,DOUGLAS-01,Delaney,SDE,0.0
Polk,DOUGLAS-01,Gabbard,first,0.0
Polk,DOUGLAS-01,Gabbard,final,0.0
Polk,DOUGLAS-01,Gabbard,SDE,0.0
Polk,DOUGLAS-01,Klobuchar,first,17.0
Polk,DOUGLAS-01,Klobuchar,final,17.0
Polk,DOUGLAS-01,Klobuchar,SDE,0.2798
Polk,DOUGLAS-01,Patrick,first,0.0
Polk,DOUGLAS-01,Patrick,final,0.0
Polk,DOUGLAS-01,Patrick,SDE,0.0
Polk,DOUGLAS-01,Sanders,first,6.0
Polk,DOUGLAS-01,Sanders,final,0.0
Polk,DOUGLAS-01,Sanders,SDE,0.0
Polk,DOUGLAS-01,Steyer,first,0.0
Polk,DOUGLAS-01,Steyer,final,0.0
Polk,DOUGLAS-01,Steyer,SDE,0.0
Polk,DOUGLAS-01,Warren,first,18.0
Polk,DOUGLAS-01,Warren,final,23.0
Polk,DOUGLAS-01,Warren,SDE,0.2798
Polk,DOUGLAS-01,Yang,first,3.0
Polk,DOUGLAS-01,Yang,final,0.0
Polk,DOUGLAS-01,Yang,SDE,0.0
Polk,DOUGLAS-01,Other,first,0.0
Polk,DOUGLAS-01,Other,final,0.0
Polk,DOUGLAS-01,Other,SDE,0.0
Polk,DOUGLAS-01,Uncommitted,first,0.0
Polk,DOUGLAS-01,Uncommitted,final,0.0
Polk,DOUGLAS-01,Uncommitted,SDE,0.0
Polk,WDM-116,Bennet,first,1.0
Polk,WDM-116,Bennet,final,0.0
Polk,WDM-116,Bennet,SDE,0.0
Polk,WDM-116,Biden,first,45.0
Polk,WDM-116,Biden,final,49.0
Polk,WDM-116,Biden,SDE,0.5596
Polk,WDM-116,Bloomberg,first,2.0
Polk,WDM-116,Bloomberg,final,0.0
Polk,WDM-116,Bloomberg,SDE,0.0
Polk,WDM-116,Buttigieg,first,51.0
Polk,WDM-116,Buttigieg,final,57.0
Polk,WDM-116,Buttigieg,SDE,0.5596
Polk,WDM-116,Delaney,first,0.0
Polk,WDM-116,Delaney,final,0.0
Polk,WDM-116,Delaney,SDE,0.0
Polk,WDM-116,Gabbard,first,0.0
Polk,WDM-116,Gabbard,final,0.0
Polk,WDM-116,Gabbard,SDE,0.0
Polk,WDM-116,Klobuchar,first,50.0
Polk,WDM-116,Klobuchar,final,54.0
Polk,WDM-116,Klobuchar,SDE,0.5596
Polk,WDM-116,Patrick,first,0.0
Polk,WDM-116,Patrick,final,0.0
Polk,WDM-116,Patrick,SDE,0.0
Polk,WDM-116,Sanders,first,79.0
Polk,WDM-116,Sanders,final,81.0
Polk,WDM-116,Sanders,SDE,0.5596
Polk,WDM-116,Steyer,first,8.0
Polk,WDM-116,Steyer,final,0.0
Polk,WDM-116,Steyer,SDE,0.0
Polk,WDM-116,Warren,first,48.0
Polk,WDM-116,Warren,final,48.0
Polk,WDM-116,Warren,SDE,0.2798
Polk,WDM-116,Yang,first,5.0
Polk,WDM-116,Yang,final,0.0
Polk,WDM-116,Yang,SDE,0.0
Polk,WDM-116,Other,first,0.0
Polk,WDM-116,Other,final,0.0
Polk,WDM-116,Other,SDE,0.0
Polk,WDM-116,Uncommitted,first,0.0
Polk,WDM-116,Uncommitted,final,0.0
Polk,WDM-116,Uncommitted,SDE,0.0
Polk,DES MOINES-13,Bennet,first,0.0
Polk,DES MOINES-13,Bennet,final,0.0
Polk,DES MOINES-13,Bennet,SDE,0.0
Polk,DES MOINES-13,Biden,first,19.0
Polk,DES MOINES-13,Biden,final,25.0
Polk,DES MOINES-13,Biden,SDE,0.2798
Polk,DES MOINES-13,Bloomberg,first,0.0
Polk,DES MOINES-13,Bloomberg,final,0.0
Polk,DES MOINES-13,Bloomberg,SDE,0.0
Polk,DES MOINES-13,Buttigieg,first,32.0
Polk,DES MOINES-13,Buttigieg,final,38.0
Polk,DES MOINES-13,Buttigieg,SDE,0.5596
Polk,DES MOINES-13,Delaney,first,0.0
Polk,DES MOINES-13,Delaney,final,0.0
Polk,DES MOINES-13,Delaney,SDE,0.0
Polk,DES MOINES-13,Gabbard,first,2.0
Polk,DES MOINES-13,Gabbard,final,0.0
Polk,DES MOINES-13,Gabbard,SDE,0.0
Polk,DES MOINES-13,Klobuchar,first,17.0
Polk,DES MOINES-13,Klobuchar,final,0.0
Polk,DES MOINES-13,Klobuchar,SDE,0.0
Polk,DES MOINES-13,Patrick,first,0.0
Polk,DES MOINES-13,Patrick,final,0.0
Polk,DES MOINES-13,Patrick,SDE,0.0
Polk,DES MOINES-13,Sanders,first,44.0
Polk,DES MOINES-13,Sanders,final,49.0
Polk,DES MOINES-13,Sanders,SDE,0.5596
Polk,DES MOINES-13,Steyer,first,0.0
Polk,DES MOINES-13,Steyer,final,0.0
Polk,DES MOINES-13,Steyer,SDE,0.0
Polk,DES MOINES-13,Warren,first,33.0
Polk,DES MOINES-13,Warren,final,38.0
Polk,DES MOINES-13,Warren,SDE,0.2798
Polk,DES MOINES-13,Yang,first,7.0
Polk,DES MOINES-13,Yang,final,0.0
Polk,DES MOINES-13,Yang,SDE,0.0
Polk,DES MOINES-13,Other,first,0.0
Polk,DES MOINES-13,Other,final,0.0
Polk,DES MOINES-13,Other,SDE,0.0
Polk,DES MOINES-13,Uncommitted,first,1.0
Polk,DES MOINES-13,Uncommitted,final,5.0
Polk,DES MOINES-13,Uncommitted,SDE,0.0
Polk,WDM-115,Bennet,first,0.0
Polk,WDM-115,Bennet,final,0.0
Polk,WDM-115,Bennet,SDE,0.0
Polk,WDM-115,Biden,first,38.0
Polk,WDM-115,Biden,final,38.0
Polk,WDM-115,Biden,SDE,0.5596
Polk,WDM-115,Bloomberg,first,0.0
Polk,WDM-115,Bloomberg,final,0.0
Polk,WDM-115,Bloomberg,SDE,0.0
Polk,WDM-115,Buttigieg,first,63.0
Polk,WDM-115,Buttigieg,final,67.0
Polk,WDM-115,Buttigieg,SDE,0.8394
Polk,WDM-115,Delaney,first,0.0
Polk,WDM-115,Delaney,final,0.0
Polk,WDM-115,Delaney,SDE,0.0
Polk,WDM-115,Gabbard,first,4.0
Polk,WDM-115,Gabbard,final,0.0
Polk,WDM-115,Gabbard,SDE,0.0
Polk,WDM-115,Klobuchar,first,25.0
Polk,WDM-115,Klobuchar,final,0.0
Polk,WDM-115,Klobuchar,SDE,0.0
Polk,WDM-115,Patrick,first,0.0
Polk,WDM-115,Patrick,final,0.0
Polk,WDM-115,Patrick,SDE,0.0
Polk,WDM-115,Sanders,first,28.0
Polk,WDM-115,Sanders,final,33.0
Polk,WDM-115,Sanders,SDE,0.2798
Polk,WDM-115,Steyer,first,2.0
Polk,WDM-115,Steyer,final,0.0
Polk,WDM-115,Steyer,SDE,0.0
Polk,WDM-115,Warren,first,33.0
Polk,WDM-115,Warren,final,33.0
Polk,WDM-115,Warren,SDE,0.2798
Polk,WDM-115,Yang,first,10.0
Polk,WDM-115,Yang,final,0.0
Polk,WDM-115,Yang,SDE,0.0
Polk,WDM-115,Other,first,0.0
Polk,WDM-115,Other,final,0.0
Polk,WDM-115,Other,SDE,0.0
Polk,WDM-115,Uncommitted,first,0.0
Polk,WDM-115,Uncommitted,final,0.0
Polk,WDM-115,Uncommitted,SDE,0.0
Polk,DES MOINES-27,Bennet,first,2.0
Polk,DES MOINES-27,Bennet,final,0.0
Polk,DES MOINES-27,Bennet,SDE,0.0
Polk,DES MOINES-27,Biden,first,11.0
Polk,DES MOINES-27,Biden,final,13.0
Polk,DES MOINES-27,Biden,SDE,0.2798
Polk,DES MOINES-27,Bloomberg,first,0.0
Polk,DES MOINES-27,Bloomberg,final,0.0
Polk,DES MOINES-27,Bloomberg,SDE,0.0
Polk,DES MOINES-27,Buttigieg,first,15.0
Polk,DES MOINES-27,Buttigieg,final,15.0
Polk,DES MOINES-27,Buttigieg,SDE,0.2798
Polk,DES MOINES-27,Delaney,first,0.0
Polk,DES MOINES-27,Delaney,final,0.0
Polk,DES MOINES-27,Delaney,SDE,0.0
Polk,DES MOINES-27,Gabbard,first,0.0
Polk,DES MOINES-27,Gabbard,final,0.0
Polk,DES MOINES-27,Gabbard,SDE,0.0
Polk,DES MOINES-27,Klobuchar,first,10.0
Polk,DES MOINES-27,Klobuchar,final,13.0
Polk,DES MOINES-27,Klobuchar,SDE,0.2798
Polk,DES MOINES-27,Patrick,first,0.0
Polk,DES MOINES-27,Patrick,final,0.0
Polk,DES MOINES-27,Patrick,SDE,0.0
Polk,DES MOINES-27,Sanders,first,32.0
Polk,DES MOINES-27,Sanders,final,32.0
Polk,DES MOINES-27,Sanders,SDE,0.2798
Polk,DES MOINES-27,Steyer,first,2.0
Polk,DES MOINES-27,Steyer,final,0.0
Polk,DES MOINES-27,Steyer,SDE,0.0
Polk,DES MOINES-27,Warren,first,12.0
Polk,DES MOINES-27,Warren,final,13.0
Polk,DES MOINES-27,Warren,SDE,0.2798
Polk,DES MOINES-27,Yang,first,2.0
Polk,DES MOINES-27,Yang,final,0.0
Polk,DES MOINES-27,Yang,SDE,0.0
Polk,DES MOINES-27,Other,first,0.0
Polk,DES MOINES-27,Other,final,0.0
Polk,DES MOINES-27,Other,SDE,0.0
Polk,DES MOINES-27,Uncommitted,first,0.0
Polk,DES MOINES-27,Uncommitted,final,0.0
Polk,DES MOINES-27,Uncommitted,SDE,0.0
Polk,DES MOINES-84,Bennet,first,0.0
Polk,DES MOINES-84,Bennet,final,0.0
Polk,DES MOINES-84,Bennet,SDE,0.0
Polk,DES MOINES-84,Biden,first,4.0
Polk,DES MOINES-84,Biden,final,0.0
Polk,DES MOINES-84,Biden,SDE,0.0
Polk,DES MOINES-84,Bloomberg,first,0.0
Polk,DES MOINES-84,Bloomberg,final,0.0
Polk,DES MOINES-84,Bloomberg,SDE,0.0
Polk,DES MOINES-84,Buttigieg,first,10.0
Polk,DES MOINES-84,Buttigieg,final,11.0
Polk,DES MOINES-84,Buttigieg,SDE,0.2798
Polk,DES MOINES-84,Delaney,first,0.0
Polk,DES MOINES-84,Delaney,final,0.0
Polk,DES MOINES-84,Delaney,SDE,0.0
Polk,DES MOINES-84,Gabbard,first,1.0
Polk,DES MOINES-84,Gabbard,final,0.0
Polk,DES MOINES-84,Gabbard,SDE,0.0
Polk,DES MOINES-84,Klobuchar,first,7.0
Polk,DES MOINES-84,Klobuchar,final,9.0
Polk,DES MOINES-84,Klobuchar,SDE,0.2798
Polk,DES MOINES-84,Patrick,first,0.0
Polk,DES MOINES-84,Patrick,final,0.0
Polk,DES MOINES-84,Patrick,SDE,0.0
Polk,DES MOINES-84,Sanders,first,27.0
Polk,DES MOINES-84,Sanders,final,29.0
Polk,DES MOINES-84,Sanders,SDE,0.5596
Polk,DES MOINES-84,Steyer,first,0.0
Polk,DES MOINES-84,Steyer,final,0.0
Polk,DES MOINES-84,Steyer,SDE,0.0
Polk,DES MOINES-84,Warren,first,6.0
Polk,DES MOINES-84,Warren,final,9.0
Polk,DES MOINES-84,Warren,SDE,0.2798
Polk,DES MOINES-84,Yang,first,4.0
Polk,DES MOINES-84,Yang,final,0.0
Polk,DES MOINES-84,Yang,SDE,0.0
Polk,DES MOINES-84,Other,first,0.0
Polk,DES MOINES-84,Other,final,0.0
Polk,DES MOINES-84,Other,SDE,0.0
Polk,DES MOINES-84,Uncommitted,first,0.0
Polk,DES MOINES-84,Uncommitted,final,0.0
Polk,DES MOINES-84,Uncommitted,SDE,0.0
Polk,RUNNELLS-01,Bennet,first,0.0
Polk,RUNNELLS-01,Bennet,final,0.0
Polk,RUNNELLS-01,Bennet,SDE,0.0
Polk,RUNNELLS-01,Biden,first,23.0
Polk,RUNNELLS-01,Biden,final,26.0
Polk,RUNNELLS-01,Biden,SDE,0.5596
Polk,RUNNELLS-01,Bloomberg,first,0.0
Polk,RUNNELLS-01,Bloomberg,final,0.0
Polk,RUNNELLS-01,Bloomberg,SDE,0.0
Polk,RUNNELLS-01,Buttigieg,first,20.0
Polk,RUNNELLS-01,Buttigieg,final,24.0
Polk,RUNNELLS-01,Buttigieg,SDE,0.2798
Polk,RUNNELLS-01,Delaney,first,0.0
Polk,RUNNELLS-01,Delaney,final,0.0
Polk,RUNNELLS-01,Delaney,SDE,0.0
Polk,RUNNELLS-01,Gabbard,first,0.0
Polk,RUNNELLS-01,Gabbard,final,0.0
Polk,RUNNELLS-01,Gabbard,SDE,0.0
Polk,RUNNELLS-01,Klobuchar,first,11.0
Polk,RUNNELLS-01,Klobuchar,final,12.0
Polk,RUNNELLS-01,Klobuchar,SDE,0.2798
Polk,RUNNELLS-01,Patrick,first,0.0
Polk,RUNNELLS-01,Patrick,final,0.0
Polk,RUNNELLS-01,Patrick,SDE,0.0
Polk,RUNNELLS-01,Sanders,first,0.0
Polk,RUNNELLS-01,Sanders,final,0.0
Polk,RUNNELLS-01,Sanders,SDE,0.0
Polk,RUNNELLS-01,Steyer,first,9.0
Polk,RUNNELLS-01,Steyer,final,0.0
Polk,RUNNELLS-01,Steyer,SDE,0.0
Polk,RUNNELLS-01,Warren,first,15.0
Polk,RUNNELLS-01,Warren,final,17.0
Polk,RUNNELLS-01,Warren,SDE,0.2798
Polk,RUNNELLS-01,Yang,first,1.0
Polk,RUNNELLS-01,Yang,final,0.0
Polk,RUNNELLS-01,Yang,SDE,0.0
Polk,RUNNELLS-01,Other,first,0.0
Polk,RUNNELLS-01,Other,final,0.0
Polk,RUNNELLS-01,Other,SDE,0.0
Polk,RUNNELLS-01,Uncommitted,first,0.0
Polk,RUNNELLS-01,Uncommitted,final,0.0
Polk,RUNNELLS-01,Uncommitted,SDE,0.0
Polk,FOUR MILE-01,Bennet,first,0.0
Polk,FOUR MILE-01,Bennet,final,0.0
Polk,FOUR MILE-01,Bennet,SDE,0.0
Polk,FOUR MILE-01,Biden,first,24.0
Polk,FOUR MILE-01,Biden,final,24.0
Polk,FOUR MILE-01,Biden,SDE,0.2798
Polk,FOUR MILE-01,Bloomberg,first,0.0
Polk,FOUR MILE-01,Bloomberg,final,0.0
Polk,FOUR MILE-01,Bloomberg,SDE,0.0
Polk,FOUR MILE-01,Buttigieg,first,25.0
Polk,FOUR MILE-01,Buttigieg,final,25.0
Polk,FOUR MILE-01,Buttigieg,SDE,0.5596
Polk,FOUR MILE-01,Delaney,first,0.0
Polk,FOUR MILE-01,Delaney,final,0.0
Polk,FOUR MILE-01,Delaney,SDE,0.0
Polk,FOUR MILE-01,Gabbard,first,0.0
Polk,FOUR MILE-01,Gabbard,final,0.0
Polk,FOUR MILE-01,Gabbard,SDE,0.0
Polk,FOUR MILE-01,Klobuchar,first,19.0
Polk,FOUR MILE-01,Klobuchar,final,19.0
Polk,FOUR MILE-01,Klobuchar,SDE,0.2798
Polk,FOUR MILE-01,Patrick,first,0.0
Polk,FOUR MILE-01,Patrick,final,0.0
Polk,FOUR MILE-01,Patrick,SDE,0.0
Polk,FOUR MILE-01,Sanders,first,18.0
Polk,FOUR MILE-01,Sanders,final,18.0
Polk,FOUR MILE-01,Sanders,SDE,0.2798
Polk,FOUR MILE-01,Steyer,first,1.0
Polk,FOUR MILE-01,Steyer,final,1.0
Polk,FOUR MILE-01,Steyer,SDE,0.0
Polk,FOUR MILE-01,Warren,first,19.0
Polk,FOUR MILE-01,Warren,final,19.0
Polk,FOUR MILE-01,Warren,SDE,0.2798
Polk,FOUR MILE-01,Yang,first,0.0
Polk,FOUR MILE-01,Yang,final,0.0
Polk,FOUR MILE-01,Yang,SDE,0.0
Polk,FOUR MILE-01,Other,first,0.0
Polk,FOUR MILE-01,Other,final,0.0
Polk,FOUR MILE-01,Other,SDE,0.0
Polk,FOUR MILE-01,Uncommitted,first,0.0
Polk,FOUR MILE-01,Uncommitted,final,0.0
Polk,FOUR MILE-01,Uncommitted,SDE,0.0
Polk,DES MOINES-06,Bennet,first,0.0
Polk,DES MOINES-06,Bennet,final,0.0
Polk,DES MOINES-06,Bennet,SDE,0.0
Polk,DES MOINES-06,Biden,first,2.0
Polk,DES MOINES-06,Biden,final,0.0
Polk,DES MOINES-06,Biden,SDE,0.0
Polk,DES MOINES-06,Bloomberg,first,0.0
Polk,DES MOINES-06,Bloomberg,final,0.0
Polk,DES MOINES-06,Bloomberg,SDE,0.0
Polk,DES MOINES-06,Buttigieg,first,17.0
Polk,DES MOINES-06,Buttigieg,final,20.0
Polk,DES MOINES-06,Buttigieg,SDE,0.2798
Polk,DES MOINES-06,Delaney,first,0.0
Polk,DES MOINES-06,Delaney,final,0.0
Polk,DES MOINES-06,Delaney,SDE,0.0
Polk,DES MOINES-06,Gabbard,first,0.0
Polk,DES MOINES-06,Gabbard,final,0.0
Polk,DES MOINES-06,Gabbard,SDE,0.0
Polk,DES MOINES-06,Klobuchar,first,6.0
Polk,DES MOINES-06,Klobuchar,final,0.0
Polk,DES MOINES-06,Klobuchar,SDE,0.0
Polk,DES MOINES-06,Patrick,first,0.0
Polk,DES MOINES-06,Patrick,final,0.0
Polk,DES MOINES-06,Patrick,SDE,0.0
Polk,DES MOINES-06,Sanders,first,35.0
Polk,DES MOINES-06,Sanders,final,43.0
Polk,DES MOINES-06,Sanders,SDE,0.8394
Polk,DES MOINES-06,Steyer,first,9.0
Polk,DES MOINES-06,Steyer,final,0.0
Polk,DES MOINES-06,Steyer,SDE,0.0
Polk,DES MOINES-06,Warren,first,15.0
Polk,DES MOINES-06,Warren,final,19.0
Polk,DES MOINES-06,Warren,SDE,0.2798
Polk,DES MOINES-06,Yang,first,8.0
Polk,DES MOINES-06,Yang,final,0.0
Polk,DES MOINES-06,Yang,SDE,0.0
Polk,DES MOINES-06,Other,first,0.0
Polk,DES MOINES-06,Other,final,0.0
Polk,DES MOINES-06,Other,SDE,0.0
Polk,DES MOINES-06,Uncommitted,first,0.0
Polk,DES MOINES-06,Uncommitted,final,0.0
Polk,DES MOINES-06,Uncommitted,SDE,0.0
Pottawattamie,Council Bluff 08,Bennet,first,0.0
Pottawattamie,Council Bluff 08,Bennet,final,0.0
Pottawattamie,Council Bluff 08,Bennet,SDE,0.0
Pottawattamie,Council Bluff 08,Biden,first,14.0
Pottawattamie,Council Bluff 08,Biden,final,0.0
Pottawattamie,Council Bluff 08,Biden,SDE,0.0
Pottawattamie,Council Bluff 08,Bloomberg,first,0.0
Pottawattamie,Council Bluff 08,Bloomberg,final,0.0
Pottawattamie,Council Bluff 08,Bloomberg,SDE,0.0
Pottawattamie,Council Bluff 08,Buttigieg,first,27.0
Pottawattamie,Council Bluff 08,Buttigieg,final,37.0
Pottawattamie,Council Bluff 08,Buttigieg,SDE,0.48
Pottawattamie,Council Bluff 08,Delaney,first,0.0
Pottawattamie,Council Bluff 08,Delaney,final,0.0
Pottawattamie,Council Bluff 08,Delaney,SDE,0.0
Pottawattamie,Council Bluff 08,Gabbard,first,1.0
Pottawattamie,Council Bluff 08,Gabbard,final,0.0
Pottawattamie,Council Bluff 08,Gabbard,SDE,0.0
Pottawattamie,Council Bluff 08,Klobuchar,first,30.0
Pottawattamie,Council Bluff 08,Klobuchar,final,34.0
Pottawattamie,Council Bluff 08,Klobuchar,SDE,0.48
Pottawattamie,Council Bluff 08,Patrick,first,0.0
Pottawattamie,Council Bluff 08,Patrick,final,0.0
Pottawattamie,Council Bluff 08,Patrick,SDE,0.0
Pottawattamie,Council Bluff 08,Sanders,first,36.0
Pottawattamie,Council Bluff 08,Sanders,final,38.0
Pottawattamie,Council Bluff 08,Sanders,SDE,0.6
Pottawattamie,Council Bluff 08,Steyer,first,0.0
Pottawattamie,Council Bluff 08,Steyer,final,0.0
Pottawattamie,Council Bluff 08,Steyer,SDE,0.0
Pottawattamie,Council Bluff 08,Warren,first,38.0
Pottawattamie,Council Bluff 08,Warren,final,38.0
Pottawattamie,Council Bluff 08,Warren,SDE,0.6
Pottawattamie,Council Bluff 08,Yang,first,7.0
Pottawattamie,Council Bluff 08,Yang,final,0.0
Pottawattamie,Council Bluff 08,Yang,SDE,0.0
Pottawattamie,Council Bluff 08,Other,first,0.0
Pottawattamie,Council Bluff 08,Other,final,0.0
Pottawattamie,Council Bluff 08,Other,SDE,0.0
Pottawattamie,Council Bluff 08,Uncommitted,first,0.0
Pottawattamie,Council Bluff 08,Uncommitted,final,8.0
Pottawattamie,Council Bluff 08,Uncommitted,SDE,0.0
Pottawattamie,Council Bluff 19,Bennet,first,0.0
Pottawattamie,Council Bluff 19,Bennet,final,0.0
Pottawattamie,Council Bluff 19,Bennet,SDE,0.0
Pottawattamie,Council Bluff 19,Biden,first,6.0
Pottawattamie,Council Bluff 19,Biden,final,0.0
Pottawattamie,Council Bluff 19,Biden,SDE,0.0
Pottawattamie,Council Bluff 19,Bloomberg,first,0.0
Pottawattamie,Council Bluff 19,Bloomberg,final,0.0
Pottawattamie,Council Bluff 19,Bloomberg,SDE,0.0
Pottawattamie,Council Bluff 19,Buttigieg,first,25.0
Pottawattamie,Council Bluff 19,Buttigieg,final,28.0
Pottawattamie,Council Bluff 19,Buttigieg,SDE,0.48
Pottawattamie,Council Bluff 19,Delaney,first,0.0
Pottawattamie,Council Bluff 19,Delaney,final,0.0
Pottawattamie,Council Bluff 19,Delaney,SDE,0.0
Pottawattamie,Council Bluff 19,Gabbard,first,0.0
Pottawattamie,Council Bluff 19,Gabbard,final,0.0
Pottawattamie,Council Bluff 19,Gabbard,SDE,0.0
Pottawattamie,Council Bluff 19,Klobuchar,first,8.0
Pottawattamie,Council Bluff 19,Klobuchar,final,12.0
Pottawattamie,Council Bluff 19,Klobuchar,SDE,0.24
Pottawattamie,Council Bluff 19,Patrick,first,0.0
Pottawattamie,Council Bluff 19,Patrick,final,0.0
Pottawattamie,Council Bluff 19,Patrick,SDE,0.0
Pottawattamie,Council Bluff 19,Sanders,first,12.0
Pottawattamie,Council Bluff 19,Sanders,final,16.0
Pottawattamie,Council Bluff 19,Sanders,SDE,0.36
Pottawattamie,Council Bluff 19,Steyer,first,0.0
Pottawattamie,Council Bluff 19,Steyer,final,0.0
Pottawattamie,Council Bluff 19,Steyer,SDE,0.0
Pottawattamie,Council Bluff 19,Warren,first,6.0
Pottawattamie,Council Bluff 19,Warren,final,1.0
Pottawattamie,Council Bluff 19,Warren,SDE,0.0
