viable_to_zero_votes,zero_votes_to_nonzero_votes,viable_to_unviable,unviable_to_viable,precinct,is_complete,candidate,votes_first,total_first,percent_first,candidate_not_viable_first,votes_final,total_final,percent_final,candidate_viable_final,change_from_first,mickey_mouse_shit,precincts_with_mms
FALSE,FALSE,FALSE,FALSE,7-947151,TRUE,warrene,12,77,0.15584415584415584,0,18,77,0.23376623376623376,TRUE,6,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947151,TRUE,yanga,0,77,0,1,0,77,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,delaneyj,0,33,0,1,0,33,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,bennetm,0,33,0,1,0,33,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,bidenj,1,33,0.030303030303030304,1,1,33,0.030303030303030304,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,bloombergm,0,33,0,1,0,33,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,buttigiegp,14,33,0.42424242424242425,0,17,33,0.5151515151515151,TRUE,3,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,gabbardt,0,33,0,1,0,33,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,klobuchara,4,33,0.12121212121212122,1,0,33,0,FALSE,-4,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,other,0,33,0,1,0,33,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,patrickd,0,33,0,1,0,33,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,sandersb,8,33,0.24242424242424243,0,8,33,0.24242424242424243,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,steyert,0,33,0,1,0,33,0,FALSE,0,FALSE,1
FALSE,TRUE,FALSE,FALSE,7-947522,TRUE,uncommitted,0,33,0,1,1,33,0.030303030303030304,FALSE,1,TRUE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,warrene,6,33,0.18181818181818182,0,6,33,0.18181818181818182,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947522,TRUE,yanga,0,33,0,1,0,33,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,delaneyj,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,bennetm,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,bidenj,6,48,0.125,1,0,48,0,FALSE,-6,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,bloombergm,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,buttigiegp,14,48,0.2916666666666667,0,14,48,0.2916666666666667,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,gabbardt,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,klobuchara,11,48,0.22916666666666666,0,15,48,0.3125,TRUE,4,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,other,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,patrickd,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,sandersb,9,48,0.1875,0,10,48,0.20833333333333334,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,steyert,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,TRUE,FALSE,FALSE,7-947847,TRUE,uncommitted,0,48,0,1,1,48,0.020833333333333332,FALSE,1,TRUE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,warrene,8,48,0.16666666666666666,0,8,48,0.16666666666666666,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947847,TRUE,yanga,0,48,0,1,0,48,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947919,TRUE,delaneyj,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947919,TRUE,bennetm,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,TRUE,FALSE,7-947919,TRUE,bidenj,3,20,0.15,0,3,20,0.15,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947919,TRUE,bloombergm,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947919,TRUE,buttigiegp,4,20,0.2,0,5,20,0.25,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947919,TRUE,gabbardt,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947919,TRUE,klobuchara,2,20,0.1,1,0,20,0,FALSE,-2,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947919,TRUE,other,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947919,TRUE,patrickd,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947919,TRUE,sandersb,3,20,0.15,0,4,20,0.2,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947919,TRUE,steyert,1,20,0.05,1,0,20,0,FALSE,-1,FALSE,1
FALSE,TRUE,FALSE,FALSE,7-947919,TRUE,uncommitted,0,20,0,1,2,20,0.1,FALSE,2,TRUE,1
FALSE,FALSE,FALSE,FALSE,7-947919,TRUE,warrene,6,20,0.3,0,6,20,0.3,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-947919,TRUE,yanga,1,20,0.05,1,0,20,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,delaneyj,0,47,0,1,0,47,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,bennetm,0,47,0,1,0,47,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,bidenj,9,47,0.19148936170212766,0,10,47,0.2127659574468085,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,bloombergm,0,47,0,1,0,47,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,buttigiegp,15,47,0.3191489361702128,0,19,47,0.40425531914893614,TRUE,4,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,gabbardt,0,47,0,1,0,47,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,klobuchara,4,47,0.0851063829787234,1,0,47,0,FALSE,-4,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,other,0,47,0,1,0,47,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,patrickd,0,47,0,1,0,47,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,sandersb,10,47,0.2127659574468085,0,15,47,0.3191489361702128,TRUE,5,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,steyert,1,47,0.02127659574468085,1,0,47,0,FALSE,-1,FALSE,1
FALSE,TRUE,FALSE,FALSE,7-948101,TRUE,uncommitted,0,47,0,1,3,47,0.06382978723404255,FALSE,3,TRUE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,warrene,4,47,0.0851063829787234,1,0,47,0,FALSE,-4,FALSE,1
FALSE,FALSE,FALSE,FALSE,7-948101,TRUE,yanga,4,47,0.0851063829787234,1,0,47,0,FALSE,-4,FALSE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,delaneyj,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,bennetm,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,bidenj,5,20,0.25,0,5,20,0.25,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,bloombergm,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,buttigiegp,12,20,0.6,0,15,20,0.75,TRUE,3,FALSE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,gabbardt,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,klobuchara,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,other,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,patrickd,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,sandersb,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,steyert,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,uncommitted,0,20,0,1,0,20,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,7 MA-WA-1593701,TRUE,warrene,3,20,0.15,0,0,20,0,FALSE,-3,TRUE,1
FALSE,FALSE,FALSE,FALSE,7 MA-WA-1593701,TRUE,yanga,0,20,0,1,0,20,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,delaneyj,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,bennetm,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,bidenj,7,26,0.2692307692307692,0,9,26,0.34615384615384615,TRUE,2,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,bloombergm,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,buttigiegp,6,26,0.23076923076923078,0,9,26,0.34615384615384615,TRUE,3,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,gabbardt,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,klobuchara,2,26,0.07692307692307693,1,0,26,0,FALSE,-2,FALSE,1
FALSE,TRUE,FALSE,FALSE,8-947152,TRUE,other,0,26,0,1,1,26,0.038461538461538464,FALSE,1,TRUE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,patrickd,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,sandersb,3,26,0.11538461538461539,1,0,26,0,FALSE,-3,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,steyert,4,26,0.15384615384615385,0,7,26,0.2692307692307692,TRUE,3,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,uncommitted,4,26,0.15384615384615385,0,0,26,0,FALSE,-4,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,warrene,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-947152,TRUE,yanga,0,26,0,1,0,26,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,delaneyj,0,50,0,1,0,50,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,bennetm,0,50,0,1,0,50,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,bidenj,16,50,0.32,0,16,50,0.32,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,bloombergm,0,50,0,1,0,50,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,buttigiegp,12,50,0.24,0,19,50,0.38,TRUE,7,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,gabbardt,1,50,0.02,1,0,50,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,klobuchara,1,50,0.02,1,0,50,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,other,0,50,0,1,0,50,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,patrickd,0,50,0,1,0,50,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,sandersb,10,50,0.2,0,13,50,0.26,TRUE,3,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,steyert,0,50,0,1,0,50,0,FALSE,0,FALSE,1
FALSE,TRUE,FALSE,FALSE,8-NH-1593441,TRUE,uncommitted,0,50,0,1,2,50,0.04,FALSE,2,TRUE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,warrene,6,50,0.12,1,0,50,0,FALSE,-6,FALSE,1
FALSE,FALSE,FALSE,FALSE,8-NH-1593441,TRUE,yanga,4,50,0.08,1,0,50,0,FALSE,-4,FALSE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,delaneyj,0,29,0,1,0,29,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,bennetm,0,29,0,1,0,29,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,bidenj,2,29,0.06896551724137931,1,0,29,0,FALSE,-2,FALSE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,bloombergm,0,29,0,1,0,29,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,buttigiegp,4,29,0.13793103448275862,1,0,29,0,FALSE,-4,FALSE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,gabbardt,0,29,0,1,0,29,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,klobuchara,6,29,0.20689655172413793,0,6,29,0.20689655172413793,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,other,0,29,0,1,0,29,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,patrickd,0,29,0,1,0,29,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,sandersb,13,29,0.4482758620689655,0,14,29,0.4827586206896552,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,steyert,0,29,0,1,0,29,0,FALSE,0,FALSE,1
FALSE,TRUE,FALSE,FALSE,9-948142,TRUE,uncommitted,0,29,0,1,9,29,0.3103448275862069,TRUE,9,TRUE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,warrene,1,29,0.034482758620689655,1,0,29,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,9-948142,TRUE,yanga,3,29,0.10344827586206896,1,0,29,0,FALSE,-3,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947268,TRUE,delaneyj,0,14,0,1,0,14,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947268,TRUE,bennetm,0,14,0,1,0,14,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947268,TRUE,bidenj,0,14,0,1,0,14,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947268,TRUE,bloombergm,0,14,0,1,0,14,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947268,TRUE,buttigiegp,7,14,0.5,0,9,14,0.6428571428571429,TRUE,2,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947268,TRUE,gabbardt,0,14,0,1,0,14,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,AD-947268,TRUE,klobuchara,3,14,0.21428571428571427,0,0,14,0,FALSE,-3,TRUE,1
FALSE,FALSE,FALSE,FALSE,AD-947268,TRUE,other,0,14,0,1,0,14,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947268,TRUE,patrickd,0,14,0,1,0,14,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,AD-947268,TRUE,sandersb,3,14,0.21428571428571427,0,0,14,0,FALSE,-3,TRUE,1
FALSE,FALSE,FALSE,FALSE,AD-947268,TRUE,steyert,0,14,0,1,0,14,0,FALSE,0,FALSE,1
FALSE,TRUE,FALSE,FALSE,AD-947268,TRUE,uncommitted,0,14,0,1,1,14,0.07142857142857142,FALSE,1,TRUE,1
FALSE,FALSE,FALSE,TRUE,AD-947268,TRUE,warrene,1,14,0.07142857142857142,1,4,14,0.2857142857142857,TRUE,3,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947268,TRUE,yanga,0,14,0,1,0,14,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947443,TRUE,delaneyj,0,11,0,1,0,8,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947443,TRUE,bennetm,0,11,0,1,0,8,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947443,TRUE,bidenj,4,11,0.36363636363636365,0,4,8,0.5,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947443,TRUE,bloombergm,0,11,0,1,0,8,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,AD-947443,TRUE,buttigiegp,3,11,0.2727272727272727,0,0,8,0,FALSE,-3,TRUE,1
FALSE,FALSE,FALSE,FALSE,AD-947443,TRUE,gabbardt,0,11,0,1,0,8,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947443,TRUE,klobuchara,0,11,0,1,0,8,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947443,TRUE,other,0,11,0,1,0,8,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947443,TRUE,patrickd,0,11,0,1,0,8,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,AD-947443,TRUE,sandersb,2,11,0.18181818181818182,0,0,8,0,FALSE,-2,TRUE,1
FALSE,FALSE,FALSE,FALSE,AD-947443,TRUE,steyert,0,11,0,1,0,8,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947443,TRUE,uncommitted,0,11,0,1,0,8,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947443,TRUE,warrene,2,11,0.18181818181818182,0,4,8,0.5,TRUE,2,FALSE,1
FALSE,FALSE,FALSE,FALSE,AD-947443,TRUE,yanga,0,11,0,1,0,8,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,delaneyj,0,75,0,1,0,75,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,bennetm,0,75,0,1,0,75,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,ADS-1593466,TRUE,bidenj,15,75,0.2,0,0,75,0,FALSE,-15,TRUE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,bloombergm,0,75,0,1,0,75,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,buttigiegp,23,75,0.30666666666666664,0,32,75,0.4266666666666667,TRUE,9,FALSE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,gabbardt,0,75,0,1,0,75,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,klobuchara,13,75,0.17333333333333334,0,31,75,0.41333333333333333,TRUE,18,FALSE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,other,0,75,0,1,0,75,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,patrickd,0,75,0,1,0,75,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,sandersb,11,75,0.14666666666666667,1,0,75,0,FALSE,-11,FALSE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,steyert,0,75,0,1,0,75,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,uncommitted,0,75,0,1,0,75,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,warrene,12,75,0.16,0,12,75,0.16,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,ADS-1593466,TRUE,yanga,1,75,0.013333333333333334,1,0,75,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,delaneyj,0,190,0,1,0,175,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,bennetm,0,190,0,1,0,175,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,bidenj,34,190,0.17894736842105263,0,40,175,0.22857142857142856,TRUE,6,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,bloombergm,0,190,0,1,0,175,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,buttigiegp,66,190,0.3473684210526316,0,70,175,0.4,TRUE,4,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,gabbardt,0,190,0,1,0,175,0,FALSE,0,FALSE,1
TRUE,FALSE,TRUE,FALSE,AL2-1593468,TRUE,klobuchara,29,190,0.15263157894736842,0,0,175,0,FALSE,-29,TRUE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,other,0,190,0,1,0,175,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,patrickd,0,190,0,1,0,175,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,sandersb,31,190,0.1631578947368421,0,32,175,0.18285714285714286,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,steyert,0,190,0,1,0,175,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,uncommitted,0,190,0,1,0,175,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,warrene,30,190,0.15789473684210525,0,33,175,0.18857142857142858,TRUE,3,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-1593468,TRUE,yanga,0,190,0,1,0,175,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,delaneyj,0,70,0,1,0,70,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,bennetm,0,70,0,1,0,70,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,bidenj,11,70,0.15714285714285714,0,12,70,0.17142857142857143,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,bloombergm,0,70,0,1,0,70,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,buttigiegp,22,70,0.3142857142857143,0,35,70,0.5,TRUE,13,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,gabbardt,0,70,0,1,0,70,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,klobuchara,4,70,0.05714285714285714,1,0,70,0,FALSE,-4,FALSE,1
FALSE,TRUE,FALSE,FALSE,AL2-948045,TRUE,other,0,70,0,1,3,70,0.04285714285714286,FALSE,3,TRUE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,patrickd,0,70,0,1,0,70,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,sandersb,8,70,0.11428571428571428,1,0,70,0,FALSE,-8,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,steyert,3,70,0.04285714285714286,1,0,70,0,FALSE,-3,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,uncommitted,1,70,0.014285714285714285,1,0,70,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,warrene,13,70,0.18571428571428572,0,20,70,0.2857142857142857,TRUE,7,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL2-948045,TRUE,yanga,8,70,0.11428571428571428,1,0,70,0,FALSE,-8,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL3-1593776,TRUE,delaneyj,0,137,0,1,0,137,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL3-1593776,TRUE,bennetm,1,137,0.0072992700729927005,1,0,137,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL3-1593776,TRUE,bidenj,21,137,0.15328467153284672,0,21,137,0.15328467153284672,TRUE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL3-1593776,TRUE,bloombergm,0,137,0,1,0,137,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL3-1593776,TRUE,buttigiegp,35,137,0.25547445255474455,0,36,137,0.26277372262773724,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL3-1593776,TRUE,gabbardt,1,137,0.0072992700729927005,1,0,137,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,TRUE,AL3-1593776,TRUE,klobuchara,19,137,0.1386861313868613,1,28,137,0.20437956204379562,TRUE,9,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL3-1593776,TRUE,other,1,137,0.0072992700729927005,1,0,137,0,FALSE,-1,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL3-1593776,TRUE,patrickd,0,137,0,1,0,137,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL3-1593776,TRUE,sandersb,21,137,0.15328467153284672,0,25,137,0.18248175182481752,TRUE,4,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL3-1593776,TRUE,steyert,9,137,0.06569343065693431,1,0,137,0,FALSE,-9,FALSE,1
FALSE,TRUE,FALSE,FALSE,AL3-1593776,TRUE,uncommitted,0,137,0,1,3,137,0.021897810218978103,FALSE,3,TRUE,1
FALSE,FALSE,FALSE,FALSE,AL3-1593776,TRUE,warrene,23,137,0.1678832116788321,0,24,137,0.17518248175182483,TRUE,1,FALSE,1
FALSE,FALSE,FALSE,FALSE,AL3-1593776,TRUE,yanga,6,137,0.043795620437956206,1,0,137,0,FALSE,-6,FALSE,1
FALSE,FALSE,FALSE,FALSE,ALT 5-1593715,TRUE,delaneyj,0,255,0,1,0,255,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,ALT 5-1593715,TRUE,bennetm,0,255,0,1,0,255,0,FALSE,0,FALSE,1
FALSE,FALSE,FALSE,FALSE,ALT 5-1593715,TRUE,bidenj,44,255,0.17254901960784313,0,54,255,0.21176470588235294,TRUE,10,FALSE,1
