candidate,,Bennet,Bennet,Bennet,Biden,Biden,Biden,Bloomberg,Bloomberg,Bloomberg,Buttigieg,Buttigieg,Buttigieg,Delaney,Delaney,Delaney,Gabbard,Gabbard,Gabbard,Klobuchar,Klobuchar,Klobuchar,Patrick,Patrick,Patrick,Sanders,Sanders,Sanders,Steyer,Steyer,Steyer,Warren,Warren,Warren,Yang,Yang,Yang,Other,Other,Other,Uncommitted,Uncommitted,Uncommitted
subhead,,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE,First Expression,Final Expression,SDE
Black Hawk,WL 1-6,0.0,0.0,0.0,34.0,37.0,0.606,0.0,0.0,0.0,30.0,37.0,0.404,0.0,0.0,0.0,3.0,0.0,0.0,32.0,41.0,0.606,0.0,0.0,0.0,34.0,39.0,0.606,0.0,0.0,0.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,Mt Vernon,0.0,0.0,0.0,9.0,11.0,0.202,0.0,0.0,0.0,6.0,9.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.202,0.0,0.0,0.0,7.0,10.0,0.202,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Black Hawk,Eagle,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,Big Creek La Porte,1.0,0.0,0.0,19.0,19.0,0.404,0.0,0.0,0.0,20.0,20.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,16.0,16.0,0.404,12.0,12.0,0.0,12.0,12.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,Bennington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Black Hawk,Evansdale W3,0.0,0.0,0.0,6.0,7.0,0.202,0.0,0.0,0.0,7.0,10.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,Poyner P2 Fox Gilbert Jesup,0.0,0.0,0.0,13.0,14.0,0.404,0.0,0.0,0.0,18.0,21.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,0.404,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,Union,0.0,0.0,0.0,17.0,17.0,0.202,0.0,0.0,0.0,7.0,9.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.202,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,CF W3 P1,0.0,0.0,0.0,32.0,33.0,0.404,0.0,0.0,0.0,54.0,63.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,51.0,61.0,0.606,0.0,0.0,0.0,37.0,51.0,0.404,0.0,0.0,0.0,23.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,Poyner P1 & East Wloo,0.0,0.0,0.0,9.0,14.0,0.202,0.0,0.0,0.0,10.0,12.0,0.202,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.202,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,Evansdale W1,0.0,0.0,0.0,6.0,10.0,0.202,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,0.606,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,Evansdale W2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.202,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 5-6,0.0,0.0,0.0,19.0,20.0,0.404,0.0,0.0,0.0,31.0,33.0,0.404,0.0,0.0,0.0,1.0,0.0,0.0,18.0,24.0,0.404,0.0,0.0,0.0,33.0,41.0,0.606,1.0,0.0,0.0,14.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,CF W1 P1,0.0,0.0,0.0,19.0,19.0,0.202,0.0,0.0,0.0,19.0,25.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,0.404,0.0,0.0,0.0,26.0,32.0,0.606,9.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,Black Hawk Hudson Lincoln,0.0,0.0,0.0,36.0,37.0,0.606,0.0,0.0,0.0,34.0,37.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,0.404,0.0,0.0,0.0,17.0,23.0,0.404,4.0,0.0,0.0,17.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 2-3,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,29.0,34.0,0.808,2.0,0.0,0.0,16.0,20.0,0.404,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Black Hawk,WL 1-5,0.0,0.0,0.0,15.0,16.0,0.404,0.0,0.0,0.0,10.0,14.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.202,0.0,0.0,0.0,24.0,25.0,0.404,7.0,0.0,0.0,19.0,20.0,0.404,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,CF W3 P3,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,35.0,42.0,0.404,0.0,0.0,0.0,1.0,0.0,0.0,18.0,27.0,0.404,0.0,0.0,0.0,50.0,52.0,0.606,1.0,0.0,0.0,40.0,45.0,0.404,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Black Hawk,WL 4-2,0.0,0.0,0.0,19.0,20.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.404,0.0,0.0,0.0,11.0,17.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 3-3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.404,7.0,10.0,0.404,10.0,11.0,0.404,7.0,8.0,0.202,0.0,0.0,0.0,3.0,0.0,0.0
Black Hawk,WL 3-1,0.0,0.0,0.0,19.0,20.0,0.404,0.0,0.0,0.0,14.0,21.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,24.0,0.404,6.0,0.0,0.0,17.0,21.0,0.404,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 3-2,0.0,0.0,0.0,31.0,31.0,0.606,0.0,0.0,0.0,19.0,19.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.404,0.0,0.0,0.0,16.0,16.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,CF W3 P2,0.0,0.0,0.0,45.0,46.0,0.404,0.0,0.0,0.0,63.0,66.0,0.808,0.0,0.0,0.0,0.0,0.0,0.0,54.0,58.0,0.606,0.0,0.0,0.0,60.0,61.0,0.606,3.0,0.0,0.0,44.0,46.0,0.404,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 1-1,0.0,0.0,0.0,36.0,39.0,0.404,0.0,0.0,0.0,37.0,46.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,38.0,45.0,0.606,3.0,0.0,0.0,20.0,28.0,0.404,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 1-3,0.0,0.0,0.0,10.0,17.0,0.404,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,0.808,0.0,0.0,0.0,16.0,27.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 3-5,0.0,0.0,0.0,21.0,23.0,0.404,0.0,0.0,0.0,19.0,19.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,1.01,2.0,0.0,0.0,19.0,19.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Black Hawk,WL 3-6,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.202,0.0,0.0,0.0,2.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,32.0,37.0,0.606,1.0,1.0,0.0,13.0,18.0,0.404,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Black Hawk,WL 1-2,0.0,0.0,0.0,22.0,23.0,0.202,0.0,0.0,0.0,36.0,38.0,0.606,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,39.0,0.606,0.0,0.0,0.0,27.0,27.0,0.404,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Black Hawk,WL 4-5,0.0,0.0,0.0,31.0,39.0,1.01,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,32.0,0.808,7.0,0.0,0.0,12.0,19.0,0.404,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 5-2,0.0,0.0,0.0,10.0,14.0,0.202,0.0,0.0,0.0,10.0,18.0,0.404,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,34.0,0.606,4.0,0.0,0.0,19.0,19.0,0.404,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 2-6,0.0,0.0,0.0,25.0,26.0,0.202,0.0,0.0,0.0,30.0,31.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,31.0,36.0,0.404,0.0,0.0,0.0,26.0,28.0,0.404,5.0,0.0,0.0,26.0,28.0,0.404,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 1-4,0.0,0.0,0.0,23.0,25.0,0.404,0.0,0.0,0.0,35.0,39.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,35.0,0.404,7.0,0.0,0.0,20.0,23.0,0.404,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Black Hawk,CF W2 P2 & CF Twp,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,72.0,76.0,0.808,0.0,0.0,0.0,0.0,0.0,0.0,44.0,58.0,0.606,0.0,0.0,0.0,80.0,87.0,1.01,9.0,0.0,0.0,38.0,42.0,0.404,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Black Hawk,Cedar Orange,0.0,0.0,0.0,13.0,16.0,0.404,3.0,0.0,0.0,14.0,14.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,0.404,3.0,0.0,0.0,17.0,19.0,0.404,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Black Hawk,WL 5-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.202,0.0,0.0,0.0,11.0,11.0,0.202,2.0,0.0,0.0,7.0,7.0,0.202,3.0,5.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,Evansdale W4,0.0,0.0,0.0,6.0,7.0,0.202,0.0,0.0,0.0,13.0,15.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.202,0.0,0.0,0.0,4.0,7.0,0.202,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Black Hawk,WL 5-4,0.0,0.0,0.0,20.0,24.0,0.404,0.0,0.0,0.0,27.0,36.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,29.0,36.0,0.606,4.0,0.0,0.0,18.0,19.0,0.202,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 5-5,0.0,0.0,0.0,32.0,32.0,0.404,0.0,0.0,0.0,48.0,49.0,0.404,0.0,0.0,0.0,1.0,0.0,0.0,49.0,52.0,0.606,0.0,0.0,0.0,33.0,35.0,0.404,9.0,0.0,0.0,27.0,31.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Black Hawk,Elk Run Heights & Raymond,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,0.404,0.0,0.0,0.0,16.0,16.0,0.404,6.0,0.0,0.0,11.0,11.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 2-2,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,0.404,0.0,0.0,0.0,24.0,25.0,0.606,0.0,0.0,0.0,10.0,11.0,0.202,12.0,13.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 4-6,0.0,0.0,0.0,5.0,5.0,0.202,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.404,3.0,6.0,0.202,8.0,9.0,0.202,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Black Hawk,WL 4-3,0.0,0.0,0.0,10.0,11.0,0.404,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.202,1.0,0.0,0.0,5.0,6.0,0.202,7.0,7.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,CF W2 P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,39.0,0.404,0.0,0.0,0.0,18.0,19.0,0.202,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
Black Hawk,WL 2-5,0.0,0.0,0.0,22.0,25.0,0.404,0.0,0.0,0.0,24.0,32.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,29.0,34.0,0.606,3.0,0.0,0.0,15.0,19.0,0.202,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 2-1,0.0,0.0,0.0,10.0,10.0,0.202,0.0,0.0,0.0,13.0,19.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,0.404,0.0,0.0,0.0,11.0,11.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Black Hawk,WL 3-4,0.0,0.0,0.0,7.0,14.0,0.404,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,0.808,3.0,0.0,0.0,7.0,8.0,0.202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,WL 4-1,0.0,0.0,0.0,36.0,37.0,1.01,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.404,0.0,0.0,0.0,12.0,15.0,0.606,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,CF W5 P2,0.0,0.0,0.0,30.0,41.0,0.606,2.0,0.0,0.0,31.0,41.0,0.606,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,43.0,57.0,0.808,5.0,0.0,0.0,38.0,41.0,0.606,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,CF W4 P3,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,70.0,78.0,0.404,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,115.0,122.0,0.808,1.0,0.0,0.0,76.0,83.0,0.606,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,CF W5 P3,0.0,0.0,0.0,29.0,38.0,0.606,0.0,0.0,0.0,39.0,52.0,0.606,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,31.0,35.0,0.404,7.0,0.0,0.0,33.0,39.0,0.606,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,CF W2 P3,1.0,0.0,0.0,42.0,42.0,0.606,0.0,0.0,0.0,63.0,69.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,67.0,69.0,1.01,0.0,0.0,0.0,46.0,50.0,0.606,0.0,0.0,0.0,43.0,43.0,0.606,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,CF W4 P1,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,63.0,69.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,36.0,44.0,0.404,0.0,0.0,0.0,89.0,91.0,1.01,0.0,0.0,0.0,61.0,63.0,0.606,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
Black Hawk,CF W5 P1,0.0,0.0,0.0,39.0,42.0,0.404,0.0,0.0,0.0,51.0,57.0,0.606,0.0,0.0,0.0,0.0,0.0,0.0,49.0,55.0,0.606,0.0,0.0,0.0,43.0,45.0,0.404,9.0,0.0,0.0,53.0,57.0,0.606,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Black Hawk,Total,2.0,0.0,0.0,1012.0,980.0,16.968,5.0,0.0,0.0,1390.0,1588.0,21.614,0.0,0.0,0.0,22.0,0.0,0.0,805.0,748.0,9.696,1.0,0.0,0.0,1935.0,2125.0,30.704,193.0,43.0,0.808,1218.0,1235.0,16.766,310.0,43.0,0.808,3.0,2.0,0.0,25.0,14.0,0.0
Boone,Boone 1st Ward,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,39.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0,0.76,9.0,0.0,0.0,20.0,25.0,0.38,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boone,Boone 4th Ward,0.0,0.0,0.0,22.0,27.0,0.38,0.0,0.0,0.0,29.0,36.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,41.0,47.0,0.76,2.0,0.0,0.0,25.0,31.0,0.57,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Boone,Boone 5th Ward,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,23.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,0.38,0.0,0.0,0.0,22.0,24.0,0.57,1.0,0.0,0.0,13.0,14.0,0.38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boone,Boone 3rd Ward,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,44.0,54.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,0.38,0.0,0.0,0.0,38.0,44.0,0.57,0.0,0.0,0.0,24.0,29.0,0.38,19.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
Boone,Rural Precinct 4,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,26.0,34.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,0.19,0.0,0.0,0.0,20.0,25.0,0.38,5.0,0.0,0.0,26.0,27.0,0.38,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
Boone,Boone 2nd Ward,0.0,0.0,0.0,24.0,25.0,0.38,0.0,0.0,0.0,34.0,38.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.19,0.0,0.0,0.0,21.0,22.0,0.38,0.0,0.0,0.0,23.0,24.0,0.38,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boone,Ogden,0.0,0.0,0.0,15.0,20.0,0.38,0.0,0.0,0.0,36.0,45.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,0.38,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boone,Madrid 2nd Ward,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.19,0.0,0.0,0.0,14.0,17.0,0.38,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Boone,Rural Precinct 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,37.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,0.38,0.0,0.0,0.0,18.0,19.0,0.19,18.0,18.0,0.19,19.0,19.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boone,Rural Precinct 3,1.0,0.0,0.0,12.0,12.0,0.19,0.0,0.0,0.0,20.0,23.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boone,Madrid 1st Ward,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,10.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,0.38,0.0,0.0,0.0,8.0,9.0,0.19,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boone,Rural Precinct 1,0.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,0.0,22.0,25.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,16.0,20.0,0.19,0.0,0.0,0.0,20.0,21.0,0.19,0.0,0.0,0.0,22.0,24.0,0.19,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boone,Rural Precinct 6,0.0,0.0,0.0,18.0,18.0,0.19,0.0,0.0,0.0,31.0,31.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,0.19,0.0,0.0,0.0,18.0,26.0,0.19,0.0,0.0,0.0,18.0,18.0,0.19,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boone,Madrid 3rd Ward,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.19,3.0,0.0,0.0,10.0,12.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Boone,Rural Precinct 5,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.19,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boone,Total,3.0,0.0,0.0,148.0,107.0,1.52,1.0,2.0,0.0,363.0,436.0,5.89,0.0,0.0,0.0,0.0,0.0,0.0,178.0,172.0,2.28,0.0,0.0,0.0,305.0,339.0,5.32,38.0,18.0,0.19,235.0,257.0,3.8,79.0,14.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
Bremer,WAVERLY WARD II/NE 1/4 SEC 36 WASHINGTON TWP,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,44.0,49.0,0.4533,0.0,0.0,0.0,0.0,0.0,0.0,33.0,38.0,0.4533,0.0,0.0,0.0,23.0,25.0,0.2267,0.0,0.0,0.0,26.0,31.0,0.4533,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bremer,CITY OF DENVER/JEFFERSON TWP,0.0,0.0,0.0,24.0,25.0,0.4533,0.0,0.0,0.0,37.0,39.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,0.4533,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,17.0,22.0,0.4533,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
Bremer,WAVERLY WARD I/E WASHINGTON TWP,0.0,0.0,0.0,26.0,26.0,0.2267,0.0,0.0,0.0,50.0,50.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,0.4533,0.0,0.0,0.0,29.0,29.0,0.2267,2.0,0.0,0.0,31.0,31.0,0.4533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
